ensembl_id,gene_symbol
ENSG00000137078,SIT1
ENSG00000269900,RMRP
ENSG00000159884,CCDC107
ENSG00000137135,ARHGEF39
ENSG00000107159,CA9
ENSG00000198467,TPM2
ENSG00000137076,TLN1
ENSG00000107175,CREB3
ENSG00000070610,GBA2
ENSG00000107185,RGP1
ENSG00000215183,MSMP
ENSG00000228843,RP11-112J3.15
ENSG00000227388,RP11-112J3.16
ENSG00000159899,NPR2
ENSG00000137098,SPAG8
ENSG00000137133,HINT2
ENSG00000137103,TMEM8B
ENSG00000204930,FAM221B
ENSG00000122707,RECK
ENSG00000122694,GLIPR2
ENSG00000185972,CCIN
ENSG00000122705,CLTA
ENSG00000159921,GNE
ENSG00000137075,RNF38
ENSG00000165304,MELK
ENSG00000196092,PAX5
ENSG00000260100,RP11-220I1.5
ENSG00000233137,RP11-220I1.1
ENSG00000147905,ZCCHC7
ENSG00000137106,GRHPR
ENSG00000168795,ZBTB5
ENSG00000137054,POLR1E
ENSG00000234160,RP11-613M10.6
ENSG00000147912,FBXO10
ENSG00000256966,RP11-613M10.8
ENSG00000175768,TOMM5
ENSG00000255872,RP11-613M10.9
ENSG00000070601,FRMPD1
ENSG00000165275,TRMT10B
ENSG00000107371,EXOSC3
ENSG00000122741,DCAF10
ENSG00000122696,SLC25A51
ENSG00000107338,SHB
ENSG00000137124,ALDH1B1
ENSG00000180071,ANKRD18A
ENSG00000273170,ANKRD18A-1
ENSG00000204860,FAM201A
ENSG00000106714,CNTNAP3
ENSG00000227921,AL353791.1
ENSG00000204844,FAM74A3
ENSG00000196409,ZNF658
ENSG00000204837,RP11-204M4.2
ENSG00000183148,ANKRD20A2
ENSG00000240240,RP11-146D12.2
ENSG00000215126,CBWD7
ENSG00000233244,CYP4F59P
ENSG00000132498,ANKRD20A3
ENSG00000185775,SPATA31A6
ENSG00000154529,CNTNAP3B
ENSG00000229311,RP11-475I24.8
ENSG00000212952,BX088651.1
ENSG00000237357,RP11-475I24.3
ENSG00000204814,RP11-160N1.10
ENSG00000154537,FAM27C
ENSG00000235659,RP11-374M1.5
ENSG00000268578,AL354718.1
ENSG00000232116,RP11-187C18.2
ENSG00000182368,FAM27A
ENSG00000237198,FAM27E1
ENSG00000231997,FAM27D1
ENSG00000231212,RP11-111F5.3
ENSG00000204802,RP11-111F5.4
ENSG00000233651,RP11-111F5.8
ENSG00000232827,RP11-211N8.7
ENSG00000226007,RP11-211N8.2
ENSG00000236029,AL953854.2
ENSG00000234734,SPATA31A7
ENSG00000238113,RP11-262H14.1
ENSG00000234665,RP11-262H14.3
ENSG00000170161,RP11-262H14.4
ENSG00000182021,RP11-381O7.3
ENSG00000232833,FAM27E3
ENSG00000170215,FAM27B
ENSG00000196774,ANKRD20A1
ENSG00000155282,RP11-195B21.3
ENSG00000225411,RP11-764K9.1
ENSG00000231242,RP11-87H9.3
ENSG00000237543,RP11-58A12.3
ENSG00000204790,CBWD6
ENSG00000196400,BX255923.1
ENSG00000204788,CR769776.1
ENSG00000172014,ANKRD20A4
ENSG00000147996,CBWD5
ENSG00000269337,AL591479.1
ENSG00000226904,RP11-561O23.8
ENSG00000196873,CBWD3
ENSG00000234394,RP11-561O23.5
ENSG00000154330,PGM5
ENSG00000233178,RP11-88I18.2
ENSG00000234506,RP11-274B18.2
ENSG00000107242,PIP5K1B
ENSG00000187866,FAM122A
ENSG00000165060,FXN
ENSG00000119139,TJP2
ENSG00000135063,FAM189A2
ENSG00000107282,APBA1
ENSG00000188647,PTAR1
ENSG00000204711,C9orf135
ENSG00000165072,MAMDC2
ENSG00000204706,MAMDC2-AS1
ENSG00000268364,SMC5-AS1
ENSG00000198887,SMC5
ENSG00000119138,KLF9
ENSG00000083067,TRPM3
ENSG00000135048,TMEM2
ENSG00000107362,ABHD17B
ENSG00000155621,C9orf85
ENSG00000119125,GDA
ENSG00000235523,RP11-63P12.7
ENSG00000225434,RP11-63P12.6
ENSG00000107372,ZFAND5
ENSG00000165091,TMC1
ENSG00000165092,ALDH1A1
ENSG00000135046,ANXA1
ENSG00000224825,RP11-171A24.3
ENSG00000198963,RORB
ENSG00000119121,TRPM6
ENSG00000135045,C9orf40
ENSG00000203321,RP11-197P3.4
ENSG00000156017,C9orf41
ENSG00000106733,NMRK1
ENSG00000134996,OSTF1
ENSG00000099139,PCSK5
ENSG00000135002,RFK
ENSG00000187210,GCNT1
ENSG00000106772,PRUNE2
ENSG00000232998,VPS13A-AS1
ENSG00000197969,VPS13A
ENSG00000156052,GNAQ
ENSG00000148019,CEP78
ENSG00000135069,PSAT1
ENSG00000106829,TLE4
ENSG00000196781,TLE1
ENSG00000233926,RP11-154D17.1
ENSG00000267559,RP11-383M4.6
ENSG00000228430,RP11-15B24.5
ENSG00000165105,RASEF
ENSG00000172159,FRMD3
ENSG00000148057,IDNK
ENSG00000135018,UBQLN1
ENSG00000254473,RP11-522I20.3
ENSG00000165113,GKAP1
ENSG00000231616,RP11-575L7.4
ENSG00000165115,KIF27
ENSG00000165118,C9orf64
ENSG00000165119,HNRNPK
ENSG00000235298,RP11-575L7.8
ENSG00000178966,RMI1
ENSG00000197506,SLC28A3
ENSG00000148053,NTRK2
ENSG00000135049,AGTPBP1
ENSG00000230303,RP11-213G2.2
ENSG00000135040,NAA35
ENSG00000135052,GOLM1
ENSG00000187753,C9orf153
ENSG00000135070,ISCA1
ENSG00000083223,ZCCHC6
ENSG00000180447,GAS1
ENSG00000226237,RP11-276H19.1
ENSG00000269994,RP11-276H19.2
ENSG00000196730,DAPK1
ENSG00000135047,CTSL
ENSG00000233884,XXyac-YM21GA2.3
ENSG00000214888,XXyac-YM21GA2.7
ENSG00000156345,CDK20
ENSG00000106723,SPIN1
ENSG00000186354,C9orf47
ENSG00000213694,S1PR3
ENSG00000123975,CKS2
ENSG00000187742,SECISBP2
ENSG00000187764,SEMA4D
ENSG00000130222,GADD45G
ENSG00000237372,RP11-316P17.2
ENSG00000226206,RP5-1050E16.2
ENSG00000229613,RP11-555F9.2
ENSG00000165023,DIRAS2
ENSG00000165025,SYK
ENSG00000230537,RP11-305L7.1
ENSG00000229694,RP11-305L7.6
ENSG00000237422,RP11-305L7.3
ENSG00000235641,LINC00484
ENSG00000273381,RP11-305L7.7
ENSG00000148090,AUH
ENSG00000165030,NFIL3
ENSG00000169071,ROR2
ENSG00000090054,SPTLC1
ENSG00000196305,IARS
ENSG00000198000,NOL8
ENSG00000188312,CENPP
ENSG00000106809,OGN
ENSG00000127083,OMD
ENSG00000106819,ASPN
ENSG00000106823,ECM2
ENSG00000127080,IPPK
ENSG00000185963,BICD2
ENSG00000127081,ZNF484
ENSG00000127084,FGD3
ENSG00000157303,SUSD3
ENSG00000223446,RP11-274J16.5
ENSG00000165233,C9orf89
ENSG00000131669,NINJ1
ENSG00000203364,RP11-370F5.4
ENSG00000204352,C9orf129
ENSG00000227603,RP11-165J3.6
ENSG00000188938,FAM120AOS
ENSG00000048828,FAM120A
ENSG00000197724,PHF2
ENSG00000158079,PTPDC1
ENSG00000269946,RP11-2B6.3
ENSG00000269929,RP11-2B6.2
ENSG00000230262,MIRLET7DHG
ENSG00000175787,ZNF169
ENSG00000130950,NUTM2F
ENSG00000232063,RP11-307E17.8
ENSG00000148110,HIATL1
ENSG00000231806,PCAT7
ENSG00000165140,FBP1
ENSG00000148120,C9orf3
ENSG00000158169,FANCC
ENSG00000237857,RP11-435O5.2
ENSG00000185920,PTCH1
ENSG00000271314,RP11-435O5.6
ENSG00000271155,RP11-435O5.5
ENSG00000182150,ERCC6L2
ENSG00000225194,LINC00092
ENSG00000130948,HSD17B3
ENSG00000130958,SLC35D2
ENSG00000165244,ZNF367
ENSG00000130956,HABP4
ENSG00000081377,CDC14B
ENSG00000158122,AAED1
ENSG00000224848,RP11-535M15.1
ENSG00000081386,ZNF510
ENSG00000196597,ZNF782
ENSG00000196312,HIATL2
ENSG00000136943,CTSV
ENSG00000242375,RP11-498P14.3
ENSG00000203279,RP11-498P14.5
ENSG00000197816,CCDC180
ENSG00000196116,TDRD7
ENSG00000136842,TMOD1
ENSG00000136925,TSTD2
ENSG00000136937,NCBP1
ENSG00000231521,RP11-244N9.4
ENSG00000136936,XPA
ENSG00000178919,FOXE1
ENSG00000136932,C9orf156
ENSG00000136929,HEMGN
ENSG00000136938,ANP32B
ENSG00000236896,RP11-535C21.3
ENSG00000095380,NANS
ENSG00000106785,TRIM14
ENSG00000106789,CORO2A
ENSG00000095383,TBC1D2
ENSG00000165138,ANKS6
ENSG00000119514,GALNT12
ENSG00000267026,RP11-92C4.3
ENSG00000204291,COL15A1
ENSG00000106799,TGFBR1
ENSG00000119523,ALG2
ENSG00000106803,SEC61B
ENSG00000237461,RP11-554F20.1
ENSG00000119508,NR4A3
ENSG00000255145,RP11-60I3.5
ENSG00000136874,STX17
ENSG00000254571,RP11-60I3.4
ENSG00000023318,ERP44
ENSG00000119509,INVS
ENSG00000136891,TEX10
ENSG00000066697,MSANTD3
ENSG00000170681,MURC
ENSG00000136881,BAAT
ENSG00000136897,MRPL50
ENSG00000136870,ZNF189
ENSG00000165152,TMEM246
ENSG00000155827,RNF20
ENSG00000198785,GRIN3A
ENSG00000188386,PPP3R2
ENSG00000225564,RP11-341A22.2
ENSG00000270332,RP11-82L2.1
ENSG00000136824,SMC2
ENSG00000136783,NIPSNAP3A
ENSG00000165028,NIPSNAP3B
ENSG00000165029,ABCA1
ENSG00000226334,RP11-217B7.2
ENSG00000230013,RP11-217B7.3
ENSG00000070214,SLC44A1
ENSG00000106701,FSD1L
ENSG00000228317,RP11-235C23.5
ENSG00000106692,FKTN
ENSG00000186051,TAL2
ENSG00000095209,TMEM38B
ENSG00000234323,RP11-308N19.1
ENSG00000234229,RP11-308N19.4
ENSG00000148143,ZNF462
ENSG00000119318,RAD23B
ENSG00000136826,KLF4
ENSG00000148156,ACTL7B
ENSG00000070061,IKBKAP
ENSG00000119328,FAM206A
ENSG00000119326,CTNNAL1
ENSG00000106771,TMEM245
ENSG00000260230,FRRS1L
ENSG00000070159,PTPN3
ENSG00000243444,PALM2
ENSG00000157654,PALM2-AKAP2
ENSG00000241978,AKAP2
ENSG00000188959,C9orf152
ENSG00000136810,TXN
ENSG00000232896,RP11-410K21.2
ENSG00000198121,LPAR1
ENSG00000136813,KIAA0368
ENSG00000173258,ZNF483
ENSG00000106853,PTGR1
ENSG00000059769,DNAJC25
ENSG00000242616,GNG10
ENSG00000165181,C9orf84
ENSG00000148154,UGCG
ENSG00000106868,SUSD1
ENSG00000119314,PTBP3
ENSG00000119471,HSDL2
ENSG00000230185,C9orf147
ENSG00000165185,KIAA1958
ENSG00000148153,INIP
ENSG00000226609,RP11-276E15.4
ENSG00000148158,SNX30
ENSG00000119457,SLC46A2
ENSG00000271631,RP11-408O19.5
ENSG00000228623,ZNF883
ENSG00000136866,ZFP37
ENSG00000136867,SLC31A2
ENSG00000119321,FKBP15
ENSG00000136868,SLC31A1
ENSG00000176386,CDC26
ENSG00000136875,PRPF4
ENSG00000165188,RNF183
ENSG00000148225,WDR31
ENSG00000119411,BSPRY
ENSG00000119431,HDHD3
ENSG00000148218,ALAD
ENSG00000148229,POLE3
ENSG00000157653,C9orf43
ENSG00000138835,RGS3
ENSG00000237073,RP11-168K11.2
ENSG00000157657,ZNF618
ENSG00000196739,COL27A1
ENSG00000106948,AKNA
ENSG00000235119,RP11-9M16.2
ENSG00000095397,DFNB31
ENSG00000136888,ATP6V1G1
ENSG00000157693,C9orf91
ENSG00000230601,RP11-402G3.3
ENSG00000181634,TNFSF15
ENSG00000106952,TNFSF8
ENSG00000041982,TNC
ENSG00000173077,DEC1
ENSG00000182752,PAPPA
ENSG00000256040,PAPPA-AS1
ENSG00000148219,ASTN2
ENSG00000229105,RP11-264C15.2
ENSG00000230894,RP11-67K19.3
ENSG00000119401,TRIM32
ENSG00000136869,TLR4
ENSG00000136861,CDK5RAP2
ENSG00000106780,MEGF9
ENSG00000119402,FBXW2
ENSG00000095261,PSMD5
ENSG00000226752,PSMD5-AS1
ENSG00000119403,PHF19
ENSG00000056558,TRAF1
ENSG00000106804,C5
ENSG00000119397,CNTRL
ENSG00000119396,RAB14
ENSG00000148180,GSN
ENSG00000235865,GSN-AS1
ENSG00000148175,STOM
ENSG00000267987,AL161784.1
ENSG00000136848,DAB2IP
ENSG00000175764,TTLL11
ENSG00000119421,NDUFA8
ENSG00000119446,RBM18
ENSG00000148187,MRRF
ENSG00000269979,RP11-498E2.7
ENSG00000270102,RP11-498E2.8
ENSG00000095303,PTGS1
ENSG00000229245,RP11-542K23.7
ENSG00000171501,OR1N2
ENSG00000171496,OR1L8
ENSG00000171481,OR1L3
ENSG00000136940,PDCL
ENSG00000165204,OR1K1
ENSG00000056586,RC3H2
ENSG00000186130,ZBTB6
ENSG00000171448,ZBTB26
ENSG00000011454,RABGAP1
ENSG00000188394,GPR21
ENSG00000165209,STRBP
ENSG00000148204,CRB2
ENSG00000119522,DENND1A
ENSG00000230826,RP11-417B4.2
ENSG00000119408,NEK6
ENSG00000136930,PSMB7
ENSG00000148200,NR6A1
ENSG00000224020,MIR181A2HG
ENSG00000185585,OLFML2A
ENSG00000136918,WDR38
ENSG00000136942,RPL35
ENSG00000136950,ARPC5L
ENSG00000136935,GOLGA1
ENSG00000173611,SCAI
ENSG00000119414,PPP6C
ENSG00000136933,RABEPK
ENSG00000044574,HSPA5
ENSG00000239705,RP11-65N13.8
ENSG00000165219,GAPVD1
ENSG00000119487,MAPKAP1
ENSG00000227068,RP11-12A16.3
ENSG00000229582,RP11-423C15.3
ENSG00000167081,PBX3
ENSG00000196814,MVB12B
ENSG00000233721,RP11-205K6.1
ENSG00000169155,ZBTB43
ENSG00000177125,ZBTB34
ENSG00000136828,RALGPS1
ENSG00000136859,ANGPTL2
ENSG00000228487,RP13-225O21.2
ENSG00000136895,GARNL3
ENSG00000136856,SLC2A8
ENSG00000196152,ZNF79
ENSG00000197958,RPL12
ENSG00000148356,LRSAM1
ENSG00000136830,FAM129B
ENSG00000136854,STXBP1
ENSG00000187024,PTRH1
ENSG00000160401,C9orf117
ENSG00000167094,TTC16
ENSG00000160404,TOR2A
ENSG00000095370,SH2D3C
ENSG00000136807,CDK9
ENSG00000136877,FPGS
ENSG00000106991,ENG
ENSG00000225032,RP11-228B15.4
ENSG00000106992,AK1
ENSG00000160408,ST6GALNAC6
ENSG00000136840,ST6GALNAC4
ENSG00000167103,PIP5KL1
ENSG00000227218,RP11-203J24.8
ENSG00000136908,DPM2
ENSG00000167106,FAM102A
ENSG00000171169,NAIF1
ENSG00000148339,SLC25A25
ENSG00000230536,RP11-379C10.4
ENSG00000269988,RP11-395P17.11
ENSG00000234771,RP11-395P17.3
ENSG00000148334,PTGES2
ENSG00000232850,AL590708.2
ENSG00000171159,C9orf16
ENSG00000148337,CIZ1
ENSG00000106976,DNM1
ENSG00000167110,GOLGA2
ENSG00000175854,SWI5
ENSG00000268211,AL359091.2
ENSG00000272960,RP11-339B21.15
ENSG00000273281,RP11-339B21.14
ENSG00000167112,TRUB2
ENSG00000272696,RP11-339B21.13
ENSG00000167113,COQ4
ENSG00000167114,SLC27A4
ENSG00000167118,URM1
ENSG00000272593,RP11-339B21.11
ENSG00000167123,CERCAM
ENSG00000136811,ODF2
ENSG00000225951,ODF2-AS1
ENSG00000119392,GLE1
ENSG00000228395,RP11-216B9.6
ENSG00000197694,SPTAN1
ENSG00000119333,WDR34
ENSG00000234705,HMGA1P4
ENSG00000119335,SET
ENSG00000160447,PKN3
ENSG00000160446,ZDHHC12
ENSG00000223478,RP11-545E17.3
ENSG00000160445,ZER1
ENSG00000107021,TBC1D13
ENSG00000167136,ENDOG
ENSG00000198917,C9orf114
ENSG00000171097,CCBL1
ENSG00000136802,LRRC8A
ENSG00000175287,PHYHD1
ENSG00000175283,DOLK
ENSG00000095319,NUP188
ENSG00000267834,RP11-167N5.5
ENSG00000148341,SH3GLB2
ENSG00000148343,FAM73B
ENSG00000167130,DOLPP1
ENSG00000095321,CRAT
ENSG00000119383,PPP2R4
ENSG00000268707,RP11-247A12.7
ENSG00000188483,IER5L
ENSG00000268050,RP11-247A12.8
ENSG00000204055,RP11-247A12.2
ENSG00000235007,RP11-344B5.4
ENSG00000241084,RP11-344B5.3
ENSG00000224307,RP11-344B5.2
ENSG00000233901,RP11-65J3.1
ENSG00000226355,RP11-65J3.2
ENSG00000261334,RP11-65J3.14
ENSG00000239353,RP11-492E3.51
ENSG00000227619,RP11-492E3.2
ENSG00000148335,NTMT1
ENSG00000148331,ASB6
ENSG00000234789,RP11-483H20.4
ENSG00000148344,PTGES
ENSG00000136816,TOR1B
ENSG00000136827,TOR1A
ENSG00000136819,C9orf78
ENSG00000136878,USP20
ENSG00000187239,FNBP1
ENSG00000230684,RP11-409K20.6
ENSG00000270755,RP11-138E2.1
ENSG00000148358,GPR107
ENSG00000107130,NCS1
ENSG00000130707,ASS1
ENSG00000107164,FUBP3
ENSG00000130711,PRDM12
ENSG00000130713,EXOSC2
ENSG00000097007,ABL1
ENSG00000050555,LAMC3
ENSG00000126878,AIF1L
ENSG00000126883,NUP214
ENSG00000236986,RP11-544A12.4
ENSG00000246851,RP11-544A12.8
ENSG00000126882,FAM78A
ENSG00000160539,PPAPDC3
ENSG00000130723,PRRC2B
ENSG00000130714,POMT1
ENSG00000230289,RP11-334J6.6
ENSG00000130717,UCK1
ENSG00000107263,RAPGEF1
ENSG00000160563,MED27
ENSG00000196358,NTNG2
ENSG00000107290,SETX
ENSG00000125482,TTF1
ENSG00000188523,C9orf171
ENSG00000125485,DDX31
ENSG00000125484,GTF3C4
ENSG00000165695,AK8
ENSG00000165698,C9orf9
ENSG00000165699,TSC1
ENSG00000165702,GFI1B
ENSG00000148308,GTF3C5
ENSG00000170835,CEL
ENSG00000160271,RALGDS
ENSG00000148288,GBGT1
ENSG00000148296,SURF6
ENSG00000148297,MED22
ENSG00000148303,RPL7A
ENSG00000148290,SURF1
ENSG00000148291,SURF2
ENSG00000148248,SURF4
ENSG00000198870,C9orf96
ENSG00000148300,REXO4
ENSG00000160323,ADAMTS13
ENSG00000160325,CACFD1
ENSG00000160326,SLC2A6
ENSG00000197859,ADAMTSL2
ENSG00000123454,DBH
ENSG00000225756,DBH-AS1
ENSG00000123453,SARDH
ENSG00000160293,VAV2
ENSG00000235106,LINC00094
ENSG00000169925,BRD3
ENSG00000235138,RP11-374P20.4
ENSG00000273249,LL09NC01-251B2.3
ENSG00000196363,WDR5
ENSG00000186350,RXRA
ENSG00000130635,COL5A1
ENSG00000085265,FCN1
ENSG00000130558,OLFM1
ENSG00000225361,PPP1R26-AS1
ENSG00000196422,PPP1R26
ENSG00000160345,C9orf116
ENSG00000122140,MRPS2
ENSG00000226706,RP11-426A6.5
ENSG00000237339,RP11-98L5.2
ENSG00000107147,KCNT1
ENSG00000130559,CAMSAP1
ENSG00000238058,RP11-432J22.2
ENSG00000130560,UBAC1
ENSG00000148411,NACC2
ENSG00000260193,RP11-83N9.5
ENSG00000238227,C9orf69
ENSG00000165661,QSOX2
ENSG00000160360,GPSM1
ENSG00000213221,DNLZ
ENSG00000187796,CARD9
ENSG00000165684,SNAPC4
ENSG00000165689,SDCCAG3
ENSG00000165688,PMPCA
ENSG00000148384,INPP5E
ENSG00000148396,SEC16A
ENSG00000196366,C9orf163
ENSG00000148400,NOTCH1
ENSG00000227512,RP11-413M3.4
ENSG00000237886,RP11-611D20.2
ENSG00000172889,EGFL7
ENSG00000169692,AGPAT2
ENSG00000165716,FAM69B
ENSG00000233016,SNHG7
ENSG00000187922,LCN10
ENSG00000267206,LCN6-1
ENSG00000177984,LCN15
ENSG00000244187,TMEM141
ENSG00000272896,RP11-216L13.17
ENSG00000213213,CCDC183
ENSG00000228544,CCDC183-AS1
ENSG00000196642,RABL6
ENSG00000232434,C9orf172
ENSG00000054148,PHPT1
ENSG00000177943,MAMDC4
ENSG00000107223,EDF1
ENSG00000127191,TRAF2
ENSG00000159069,FBXW5
ENSG00000176919,C8G
ENSG00000184925,LCN12
ENSG00000107317,PTGDS
ENSG00000214402,LCNL1
ENSG00000148362,C9orf142
ENSG00000169583,CLIC3
ENSG00000107331,ABCA2
ENSG00000180539,C9orf139
ENSG00000180549,FUT7
ENSG00000235117,RP11-229P13.20
ENSG00000107281,NPDC1
ENSG00000054179,ENTPD2
ENSG00000186193,SAPCD2
ENSG00000197355,UAP1L1
ENSG00000268996,AL807752.1
ENSG00000177239,MAN1B1
ENSG00000176978,DPP7
ENSG00000176884,GRIN1
ENSG00000184709,LRRC26
ENSG00000176248,ANAPC2
ENSG00000176101,SSNA1
ENSG00000176058,TPRN
ENSG00000187713,TMEM203
ENSG00000188566,NDOR1
ENSG00000212864,RNF208
ENSG00000197191,C9orf169
ENSG00000188229,TUBB4B
ENSG00000188163,FAM166A
ENSG00000188986,NELFB
ENSG00000198113,TOR4A
ENSG00000198435,NRARP
ENSG00000187609,EXD3
ENSG00000188747,NOXA1
ENSG00000165802,NSMF
ENSG00000130653,PNPLA7
ENSG00000182154,MRPL41
ENSG00000148399,DPH7
ENSG00000165724,ZMYND19
ENSG00000197070,ARRDC1
ENSG00000203993,C9orf37
ENSG00000181090,EHMT1
ENSG00000148408,CACNA1B
ENSG00000233013,FAM157B
ENSG00000015171,ZMYND11
ENSG00000151240,DIP2C
ENSG00000180525,PRR26
ENSG00000107929,LARP4B
ENSG00000107937,GTPBP4
ENSG00000148377,IDI2
ENSG00000232656,IDI2-AS1
ENSG00000067064,IDI1
ENSG00000047056,WDR37
ENSG00000229205,LINC00200
ENSG00000185736,ADARB2
ENSG00000234962,LINC00700
ENSG00000273001,RP11-118K6.3
ENSG00000067057,PFKP
ENSG00000107959,PITRM1
ENSG00000229672,RP11-184A2.3
ENSG00000228353,RP11-184A2.2
ENSG00000067082,KLF6
ENSG00000226005,RP11-464C19.3
ENSG00000236990,RP11-433J20.1
ENSG00000165568,AKR1E2
ENSG00000187134,AKR1C1
ENSG00000151632,AKR1C2
ENSG00000196139,AKR1C3
ENSG00000196326,AKR1CL1
ENSG00000198610,AKR1C4
ENSG00000231039,RP11-445P17.3
ENSG00000224034,RP11-445P17.8
ENSG00000173848,NET1
ENSG00000205488,CALML3-AS1
ENSG00000242147,RP13-463N16.6
ENSG00000196372,ASB13
ENSG00000108021,FAM208B
ENSG00000226647,RP11-336A10.2
ENSG00000057608,GDI2
ENSG00000272764,RP11-318E3.9
ENSG00000134461,ANKRD16
ENSG00000134452,FBXO18
ENSG00000232807,RP11-536K7.3
ENSG00000134470,IL15RA
ENSG00000134460,IL2RA
ENSG00000229664,RP11-536K7.5
ENSG00000134453,RBM17
ENSG00000170525,PFKFB3
ENSG00000213994,RP11-414H17.5
ENSG00000215244,RP11-563J2.2
ENSG00000212743,DKFZP667F0711
ENSG00000065675,PRKCQ
ENSG00000237943,PRKCQ-AS1
ENSG00000225948,RP11-554I8.1
ENSG00000238266,LINC00707
ENSG00000234248,RP11-799O21.2
ENSG00000198879,SFMBT2
ENSG00000123243,ITIH5
ENSG00000151655,ITIH2
ENSG00000151657,KIN
ENSG00000165629,ATP5C1
ENSG00000165632,TAF3
ENSG00000197308,GATA3-AS1
ENSG00000232638,RP11-379F12.4
ENSG00000243350,RP11-379F12.3
ENSG00000107485,GATA3
ENSG00000226861,RP5-1119O21.2
ENSG00000223808,RP11-428L9.2
ENSG00000048740,CELF2
ENSG00000230322,RP3-323N1.2
ENSG00000181800,CELF2-AS1
ENSG00000148429,USP6NL
ENSG00000134463,ECHDC3
ENSG00000148426,PROSER2
ENSG00000151461,UPF2
ENSG00000181192,DHTKD1
ENSG00000065665,SEC61A2
ENSG00000165609,NUDT5
ENSG00000151465,CDC123
ENSG00000228302,RP11-186N15.3
ENSG00000183049,CAMK1D
ENSG00000151468,CCDC3
ENSG00000123240,OPTN
ENSG00000065328,MCM10
ENSG00000107537,PHYH
ENSG00000226209,AL138764.1
ENSG00000086475,SEPHS1
ENSG00000165626,BEND7
ENSG00000165630,PRPF18
ENSG00000239665,RP11-295P9.3
ENSG00000151474,FRMD4A
ENSG00000273474,RP11-295P9.12
ENSG00000268549,RP11-295P9.8
ENSG00000229751,RP11-142M10.2
ENSG00000065809,FAM107B
ENSG00000185267,CDNF
ENSG00000187522,HSPA14
ENSG00000272853,RP11-398C13.6
ENSG00000152455,SUV39H2
ENSG00000152457,DCLRE1C
ENSG00000197889,MEIG1
ENSG00000152463,OLAH
ENSG00000176244,ACBD7
ENSG00000176236,C10orf111
ENSG00000152464,RPP38
ENSG00000152465,NMT2
ENSG00000148468,FAM171A1
ENSG00000148481,FAM188A
ENSG00000165983,PTER
ENSG00000165985,C1QL3
ENSG00000148484,RSU1
ENSG00000107611,CUBN
ENSG00000273153,RP11-406H21.2
ENSG00000107614,TRDMT1
ENSG00000229124,VIM-AS1
ENSG00000026025,VIM
ENSG00000234961,RP11-124N14.3
ENSG00000148488,ST8SIA6
ENSG00000204832,ST8SIA6-AS1
ENSG00000165996,PTPLA
ENSG00000260589,RP11-390B4.5
ENSG00000136738,STAM
ENSG00000229190,RP11-390B4.3
ENSG00000148483,TMEM236
ENSG00000183748,MRC1L1
ENSG00000184040,TMEM236-1
ENSG00000120586,MRC1
ENSG00000165995,CACNB2
ENSG00000240291,RP11-499P20.2
ENSG00000225527,RP11-383B4.4
ENSG00000241058,NSUN6
ENSG00000271786,RP11-139J15.7
ENSG00000152487,ARL5B-AS1
ENSG00000165997,ARL5B
ENSG00000233968,RP11-354E11.2
ENSG00000120594,PLXDC2
ENSG00000078114,NEBL
ENSG00000231920,NEBL-AS1
ENSG00000204682,CASC10
ENSG00000180592,SKIDA1
ENSG00000078403,MLLT10
ENSG00000136770,DNAJC1
ENSG00000261671,RP11-573G6.6
ENSG00000148444,COMMD3
ENSG00000269897,COMMD3-BMI1
ENSG00000168283,BMI1
ENSG00000272516,RP11-573G6.9
ENSG00000271981,RP11-573G6.8
ENSG00000272366,RP11-573G6.10
ENSG00000077327,SPAG6
ENSG00000150867,PIP4K2A
ENSG00000165309,ARMC3
ENSG00000148450,MSRB2
ENSG00000204566,C10orf115
ENSG00000179133,C10orf67
ENSG00000224215,RP11-371A19.2
ENSG00000165312,OTUD1
ENSG00000120549,KIAA1217
ENSG00000107863,ARHGAP21
ENSG00000099256,PRTFDC1
ENSG00000273107,RP11-165A20.3
ENSG00000151023,ENKUR
ENSG00000185875,THNSL1
ENSG00000231422,RP11-80K21.3
ENSG00000077420,APBB1IP
ENSG00000233261,LINC00264
ENSG00000231976,LINC00202-2
ENSG00000148459,PDSS1
ENSG00000136754,ABI1
ENSG00000232224,LINC00202-1
ENSG00000107890,ANKRD26
ENSG00000136758,YME1L1
ENSG00000120539,MASTL
ENSG00000107897,ACBD5
ENSG00000262412,RP11-85G18.6
ENSG00000099246,RAB18
ENSG00000169126,ARMC4
ENSG00000150054,MPP7
ENSG00000237128,RP11-351M16.3
ENSG00000254635,WAC-AS1
ENSG00000095787,WAC
ENSG00000095739,BAMBI
ENSG00000224597,PTCHD3P1
ENSG00000197321,SVIL
ENSG00000165757,KIAA1462
ENSG00000107951,MTPAP
ENSG00000107968,MAP3K8
ENSG00000228800,RP11-253D19.1
ENSG00000183621,ZNF438
ENSG00000148516,ZEB1
ENSG00000196960,RP11-192P3.5
ENSG00000237797,RP11-472N13.3
ENSG00000165322,ARHGAP12
ENSG00000170759,KIF5B
ENSG00000227253,RP11-166N17.1
ENSG00000120616,EPC1
ENSG00000226842,RP11-166N17.3
ENSG00000233825,RP11-135A24.4
ENSG00000229327,RP11-135A24.2
ENSG00000216937,CCDC7
ENSG00000150076,C10ORF68
ENSG00000273038,RP11-479G22.8
ENSG00000150093,ITGB1
ENSG00000229656,RP11-462L8.1
